"x","y","x_scaled","y_scaled","z_scaled","intensity","intensity_scaled","r","g","b","Cluster","Cluster_R"
509891.49,7531979.94,0.561414893671809,0.44597174787465,0.449597871439801,47802,0.732620320855615,0.81151832460733,0.702127659574468,0.590425531914894,148,148
509900.26,7531977.61,0.565931717165481,0.445076623421589,0.448811755457458,54227,0.866310160427808,0.921465968586387,0.845744680851064,0.728723404255319,148,148
509907.98,7531981.21,0.569907757914734,0.446459648327419,0.448811755457458,50115,0.780748663101604,0.842931937172775,0.76063829787234,0.648936170212766,148,148
509909.33,7531982.19,0.570603050014689,0.446836138440884,0.448811755457458,51143,0.802139037433155,0.863874345549738,0.781914893617021,0.659574468085106,148,148
509895.08,7531980.53,0.563263855626469,0.446198410289739,0.448993166838,47802,0.732620320855615,0.816753926701571,0.702127659574468,0.579787234042553,148,148
509892.47,7531978.6,0.561919624233235,0.44545695527046,0.449537400979623,48573,0.748663101604278,0.827225130890052,0.718085106382979,0.595744680851064,148,148
509898.96,7531976.76,0.565262176624808,0.44475007587413,0.448751284997279,53970,0.86096256684492,0.916230366492147,0.840425531914894,0.718085106382979,148,148
509906.64,7531980.22,0.569217616126666,0.44607931647819,0.448811755457458,54741,0.877005347593583,0.921465968586387,0.861702127659574,0.765957446808511,148,148
509893.82,7531979.59,0.56261491633319,0.445837287119688,0.448932696377818,46260,0.700534759358289,0.790575916230366,0.670212765957447,0.553191489361702,148,148
509905.29,7531979.23,0.568522324026711,0.44569898462932,0.448751284997279,54484,0.871657754010695,0.916230366492147,0.856382978723404,0.75,148,148
509896.06,7531979.18,0.563768586187895,0.445679775949784,0.44887222591764,50629,0.79144385026738,0.858638743455497,0.771276595744681,0.638297872340426,148,148
509902.6,7531977.25,0.567136890138688,0.444938320930863,0.448751284997279,56797,0.919786096256685,0.952879581151832,0.904255319148936,0.829787234042553,148,148
509903.94,7531978.24,0.567827031926787,0.445318652780091,0.448751284997279,53713,0.855614973262032,0.905759162303665,0.840425531914894,0.728723404255319,148,148
509912.92,7531982.78,0.572452011969319,0.447062800855972,0.448811755457458,48573,0.748663101604278,0.827225130890052,0.718085106382979,0.595744680851064,148,148
509901.2,7531976.35,0.566415846479513,0.444592564704226,0.449355989599081,56797,0.919786096256685,0.952879581151832,0.904255319148936,0.819148936170213,148,148
509899.86,7531975.36,0.565725704691414,0.444212232855355,0.449355989599081,53456,0.850267379679144,0.905759162303665,0.829787234042553,0.696808510638298,148,148
509894.72,7531978.19,0.563078444399796,0.445299444100913,0.449537400979623,48830,0.754010695187166,0.832460732984293,0.728723404255319,0.595744680851064,148,148
509893.41,7531977.34,0.562403753547266,0.444972896553455,0.449476930519441,48059,0.737967914438503,0.816753926701571,0.707446808510638,0.585106382978723,148,148
509895.66,7531976.93,0.563562573713827,0.44481538538355,0.449476930519441,53970,0.86096256684492,0.916230366492147,0.840425531914894,0.723404255319149,148,148
509894.31,7531975.95,0.562867281613903,0.444438895270444,0.449416460059262,51914,0.818181818181818,0.884816753926702,0.797872340425532,0.664893617021277,148,148
509904,7531988.12,0.567857933797894,0.449114287799775,0.448509403156559,49344,0.764705882352941,0.832460732984293,0.73936170212766,0.617021276595745,148,148
509896.65,7531975.59,0.56407245458714,0.444300592779718,0.449416460059262,53713,0.855614973262032,0.910994764397906,0.840425531914894,0.712765957446808,148,148
509895.3,7531974.6,0.563377162487185,0.443920260930489,0.449355989599081,54484,0.871657754010695,0.921465968586387,0.856382978723404,0.74468085106383,148,148
509897.63,7531974.24,0.564577185148565,0.443781958440121,0.449295519138902,52942,0.839572192513369,0.895287958115183,0.819148936170213,0.696808510638298,148,148
509909.69,7531982.4,0.570788461241332,0.446916814893718,0.448207050855657,51400,0.807486631016043,0.869109947643979,0.787234042553192,0.664893617021277,148,148
509910.94,7531983.34,0.571432250222754,0.44727793806341,0.448207050855657,49858,0.775401069518717,0.842931937172775,0.75531914893617,0.632978723404255,148,148
509898.89,7531978.15,0.565226124441844,0.445284077157499,0.448811755457458,53199,0.844919786096257,0.905759162303665,0.824468085106383,0.707446808510638,148,148
509899.23,7531976.91,0.565401235044775,0.444807701912022,0.448751284997279,53456,0.850267379679144,0.905759162303665,0.829787234042553,0.702127659574468,148,148
509900.57,7531977.9,0.566091376832873,0.445188033761251,0.448811755457458,53970,0.86096256684492,0.910994764397906,0.840425531914894,0.723404255319149,148,148
509900.12,7531994.02,0.565859612799555,0.451380911951017,0.448146580395478,49601,0.770053475935829,0.837696335078534,0.74468085106383,0.622340425531915,148,148
509901.51,7531994.92,0.566575506146904,0.451726668177653,0.448146580395478,51400,0.807486631016043,0.879581151832461,0.781914893617021,0.664893617021277,148,148
509898.86,7531993.08,0.565210673506276,0.451019788781324,0.448751284997279,48573,0.748663101604278,0.827225130890052,0.723404255319149,0.601063829787234,148,148
509908.29,7531981.5,0.570067417582126,0.446571058667081,0.448811755457458,48059,0.737967914438503,0.806282722513089,0.712765957446808,0.595744680851064,148,148
509906.52,7531981.7,0.569155812384452,0.446647893384151,0.448811755457458,52942,0.839572192513369,0.895287958115183,0.819148936170213,0.702127659574468,148,148
509893.44,7531984.95,0.562419204482835,0.447896457535377,0.449174578218542,51657,0.812834224598931,0.879581151832461,0.787234042553192,0.659574468085106,148,148
509897.97,7531975.97,0.564752295751496,0.444446578741972,0.449355989599081,53970,0.86096256684492,0.910994764397906,0.845744680851064,0.728723404255319,148,148
509906.95,7531980.51,0.569377275794058,0.446190726817853,0.448811755457458,54998,0.882352941176471,0.921465968586387,0.867021276595745,0.776595744680851,148,148
509892.09,7531983.96,0.56172391238291,0.447516125686149,0.44911410775836,50629,0.79144385026738,0.863874345549738,0.771276595744681,0.638297872340426,148,148
509890.79,7531983.11,0.561054371842207,0.447189578139048,0.44911410775836,49344,0.764705882352941,0.842931937172775,0.73936170212766,0.611702127659574,148,148
509905.6,7531979.52,0.568681983694103,0.445810394968624,0.448751284997279,53199,0.844919786096257,0.895287958115183,0.824468085106383,0.718085106382979,148,148
509913.28,7531982.98,0.572637423195991,0.447139635573042,0.448146580395478,48059,0.737967914438503,0.816753926701571,0.712765957446808,0.585106382978723,148,148
509902.91,7531977.54,0.56729654980608,0.445049731270525,0.448751284997279,56540,0.914438502673797,0.947643979057592,0.898936170212766,0.824468085106383,148,148
509897.05,7531989.1,0.564278467061177,0.449490777912882,0.448630344076919,50886,0.796791443850267,0.863874345549738,0.771276595744681,0.654255319148936,148,148
509906.02,7531993.64,0.568898296791883,0.451234925988763,0.448025639475118,49601,0.770053475935829,0.842931937172775,0.74468085106383,0.627659574468085,148,148
509904.25,7531978.53,0.567986691594178,0.445430063119753,0.448751284997279,54484,0.871657754010695,0.910994764397906,0.856382978723404,0.75,148,148
509895.7,7531988.11,0.563583174961252,0.449110446064011,0.448630344076919,53713,0.855614973262032,0.910994764397906,0.829787234042553,0.734042553191489,148,148
509900.06,7531989.24,0.565828710928448,0.44954456221501,0.447965169014936,46260,0.700534759358289,0.785340314136126,0.670212765957447,0.553191489361702,148,148
509909.37,7531984.24,0.570623651262084,0.447623694290047,0.448267521315838,51400,0.807486631016043,0.869109947643979,0.787234042553192,0.664893617021277,148,148
509905.67,7531991.3,0.568718035877066,0.450335959799937,0.447965169014936,52428,0.828877005347594,0.890052356020942,0.808510638297872,0.696808510638298,148,148
509897.66,7531977.81,0.564592636084104,0.445153458138301,0.448811755457458,52428,0.828877005347594,0.895287958115183,0.808510638297872,0.686170212765957,148,148
509909.55,7531985.4,0.570716356875405,0.448069335648695,0.448327991776017,49087,0.759358288770054,0.827225130890052,0.734042553191489,0.606382978723404,148,148
509893.03,7531982.7,0.562208041696941,0.447032066969144,0.449053637298181,45746,0.689839572192513,0.780104712041885,0.659574468085106,0.553191489361702,148,148
509891.68,7531981.71,0.561512749596987,0.446651735119915,0.449658341899983,46774,0.711229946524064,0.801047120418848,0.680851063829787,0.563829787234043,148,148
509904.05,7531999.3,0.567883685357145,0.453409348479878,0.449537400979623,50886,0.796791443850267,0.863874345549738,0.771276595744681,0.664893617021277,148,148
509901.31,7531997.41,0.566472499909871,0.452683260404371,0.44887222591764,55512,0.893048128342246,0.93717277486911,0.872340425531915,0.787234042553192,148,148
509902.71,7531998.31,0.567193543569076,0.45302901663065,0.44887222591764,50115,0.780748663101604,0.848167539267016,0.75531914893617,0.643617021276596,148,148
509899.96,7531996.42,0.565777207809946,0.452302928555142,0.448207050855657,55769,0.898395721925134,0.942408376963351,0.877659574468085,0.797872340425532,148,148
509898.62,7531995.43,0.565087066021847,0.451922596705914,0.448207050855657,53199,0.844919786096257,0.900523560209424,0.819148936170213,0.723404255319149,148,148
509899.09,7531979.92,0.565329130678878,0.445964064402764,0.44887222591764,52171,0.823529411764706,0.884816753926702,0.803191489361702,0.691489361702128,148,148
509899.83,7531976.89,0.565710253755876,0.444800018440136,0.448751284997279,54484,0.871657754010695,0.926701570680628,0.856382978723404,0.734042553191489,148,148
509890.39,7531980.64,0.560848359368169,0.446240669383859,0.449658341899983,48830,0.754010695187166,0.832460732984293,0.728723404255319,0.606382978723404,148,148
509908.21,7531984.42,0.570026215087337,0.447692845535231,0.448267521315838,50372,0.786096256684492,0.853403141361257,0.765957446808511,0.638297872340426,148,148
509897.27,7531994.44,0.564391773921923,0.451542264857043,0.448811755457458,53456,0.850267379679144,0.910994764397906,0.824468085106383,0.728723404255319,148,148
509905.04,7531997.95,0.568393566230427,0.452890714140281,0.448811755457458,50115,0.780748663101604,0.853403141361257,0.75531914893617,0.638297872340426,148,148
509909.57,7531986.01,0.570726657499117,0.448303681535312,0.448327991776017,49858,0.775401069518717,0.848167539267016,0.75531914893617,0.622340425531915,148,148
509904.77,7531992.7,0.56825450781046,0.45087380281907,0.448025639475118,49344,0.764705882352941,0.832460732984293,0.73936170212766,0.617021276595745,148,148
509894.58,7531992.47,0.5630063400339,0.45078544289435,0.449416460059262,54741,0.877005347593583,0.926701570680628,0.856382978723404,0.771276595744681,148,148
509895.92,7531993.45,0.563696481821968,0.451161933007814,0.448811755457458,53713,0.855614973262032,0.910994764397906,0.835106382978723,0.734042553191489,148,148
509899,7531978.8,0.565282777872202,0.44553378998753,0.44887222591764,52685,0.834224598930481,0.890052356020942,0.813829787234043,0.696808510638298,148,148
509906.63,7531982.35,0.56921246581481,0.446897606214182,0.44887222591764,51143,0.802139037433155,0.863874345549738,0.781914893617021,0.659574468085106,148,148
509903.64,7531997.05,0.567672522571251,0.452544957913645,0.448811755457458,48830,0.754010695187166,0.827225130890052,0.728723404255319,0.617021276595745,148,148
509905.29,7531981.36,0.568522324026711,0.446517274365311,0.44887222591764,52942,0.839572192513369,0.890052356020942,0.819148936170213,0.702127659574468,148,148
509894.31,7531987.21,0.562867281613903,0.448764689837375,0.448569873616738,51657,0.812834224598931,0.87434554973822,0.792553191489362,0.675531914893617,148,148
509902.08,7531990.72,0.566869073922437,0.450113139120613,0.447965169014936,47545,0.727272727272727,0.806282722513089,0.702127659574468,0.590425531914894,148,148
509893.32,7531991.53,0.562357400740621,0.450424319724657,0.449416460059262,54741,0.877005347593583,0.926701570680628,0.856382978723404,0.771276595744681,148,148
509903.42,7531991.71,0.567559215710505,0.450493470969841,0.448025639475118,48573,0.748663101604278,0.827225130890052,0.723404255319149,0.606382978723404,148,148
509902.66,7531987.13,0.567167792009795,0.448733955950547,0.448448932696377,52171,0.823529411764706,0.884816753926702,0.803191489361702,0.680851063829787,148,148
509899.97,7531985.15,0.565782358121772,0.447973292252447,0.448448932696377,49344,0.764705882352941,0.832460732984293,0.74468085106383,0.627659574468085,148,148
509902.3,7531996.06,0.566982380783153,0.452164626064416,0.448146580395478,49601,0.770053475935829,0.842931937172775,0.74468085106383,0.627659574468085,148,148
509893.05,7531986.28,0.562218342320624,0.448407408403446,0.44923504867872,50886,0.796791443850267,0.863874345549738,0.771276595744681,0.643617021276596,148,148
509891.98,7531990.54,0.561667258952522,0.450043987875429,0.449355989599081,54484,0.871657754010695,0.921465968586387,0.845744680851064,0.76063829787234,148,148
509899.6,7531994.09,0.565591796583273,0.451407804102081,0.448146580395478,50372,0.786096256684492,0.858638743455497,0.76063829787234,0.638297872340426,148,148
509900.95,7531995.08,0.566287088683228,0.451788135951309,0.448146580395478,49601,0.770053475935829,0.848167539267016,0.74468085106383,0.622340425531915,148,148
509894.02,7531981.36,0.562717922570223,0.446517274365311,0.448993166838,47031,0.716577540106952,0.795811518324607,0.686170212765957,0.574468085106383,148,148
509898.26,7531993.1,0.564901654795205,0.451027472252852,0.448751284997279,49344,0.764705882352941,0.837696335078534,0.73936170212766,0.617021276595745,148,148
509901.31,7531986.14,0.566472499909871,0.448353624101318,0.448448932696377,54227,0.866310160427808,0.916230366492147,0.845744680851064,0.734042553191489,148,148
509891.33,7531979.38,0.5613324886822,0.445756610666854,0.449597871439801,49087,0.759358288770054,0.837696335078534,0.734042553191489,0.611702127659574,148,148
509896.91,7531992.11,0.56420636269525,0.450647140403982,0.448751284997279,49344,0.764705882352941,0.837696335078534,0.73936170212766,0.622340425531915,148,148
509904.63,7531995.71,0.568182403444533,0.452030165309812,0.448751284997279,48573,0.748663101604278,0.827225130890052,0.723404255319149,0.606382978723404,148,148
509905.89,7531996.64,0.568831342737812,0.45238744674374,0.448751284997279,49601,0.770053475935829,0.842931937172775,0.74468085106383,0.622340425531915,148,148
509895.57,7531991.12,0.563516220907182,0.450266808554753,0.449355989599081,51143,0.802139037433155,0.869109947643979,0.776595744680851,0.659574468085106,148,148
509903.29,7531994.72,0.567492261656435,0.451649833460583,0.448086109935296,50886,0.796791443850267,0.869109947643979,0.771276595744681,0.654255319148936,148,148
509892.97,7531989.19,0.562177139825804,0.449525353535832,0.449295519138902,54227,0.866310160427808,0.921465968586387,0.840425531914894,0.75,148,148
509894.22,7531990.13,0.562820928807227,0.449886476705525,0.449355989599081,50886,0.796791443850267,0.87434554973822,0.771276595744681,0.654255319148936,148,148
509900.73,7531989.73,0.566173781822482,0.449732807271742,0.447965169014936,48573,0.748663101604278,0.827225130890052,0.723404255319149,0.595744680851064,148,148
509901.94,7531993.73,0.56679696955651,0.451269501611713,0.448086109935296,50886,0.796791443850267,0.87434554973822,0.771276595744681,0.648936170212766,148,148
509900.59,7531992.74,0.566101677456585,0.450889169762484,0.448690814537098,49601,0.770053475935829,0.848167539267016,0.74468085106383,0.622340425531915,148,148
509892.67,7531980.37,0.562022630470269,0.446136942516082,0.448993166838,46517,0.705882352941177,0.790575916230366,0.675531914893617,0.569148936170213,148,148
509890.92,7531986.27,0.561121325896277,0.448403566667324,0.44923504867872,52171,0.823529411764706,0.884816753926702,0.797872340425532,0.686170212765957,148,148
509897.9,7531990.76,0.564716243568562,0.450128506064027,0.448690814537098,49858,0.775401069518717,0.842931937172775,0.75,0.627659574468085,148,148
509899.25,7531991.75,0.565411535668487,0.450508837913255,0.448690814537098,47288,0.72192513368984,0.806282722513089,0.691489361702128,0.574468085106383,148,148
509895.01,7531980.01,0.563227803443506,0.445998640025356,0.448932696377818,47288,0.72192513368984,0.806282722513089,0.696808510638298,0.569148936170213,148,148
509896.56,7531989.77,0.564026101780464,0.449748174214798,0.448630344076919,51143,0.802139037433155,0.863874345549738,0.776595744680851,0.664893617021277,148,148
509905.62,7531994.36,0.568692284317815,0.451511530970215,0.448086109935296,50115,0.780748663101604,0.848167539267016,0.75531914893617,0.632978723404255,148,148
509902.45,7531993.66,0.567059635460935,0.451242609460649,0.448086109935296,50629,0.79144385026738,0.869109947643979,0.765957446808511,0.648936170212766,148,148
509895.21,7531988.79,0.563330809680539,0.449371684101692,0.448630344076919,51657,0.812834224598931,0.879581151832461,0.787234042553192,0.680851063829787,148,148
509908.99,7531989.6,0.570427939411729,0.449682864705378,0.447844228094576,50372,0.786096256684492,0.853403141361257,0.76063829787234,0.643617021276596,148,148
509902.93,7531992.38,0.567306850429792,0.450750867271758,0.448025639475118,49087,0.759358288770054,0.837696335078534,0.734042553191489,0.617021276595745,148,148
509904.27,7531993.37,0.567996992217891,0.451131199120986,0.448025639475118,48830,0.754010695187166,0.827225130890052,0.728723404255319,0.611702127659574,148,148
509892.56,7531986.95,0.561965977039911,0.448664804705362,0.44923504867872,52942,0.839572192513369,0.900523560209424,0.819148936170213,0.702127659574468,148,148
509893.9,7531987.94,0.562656118828009,0.449045136554591,0.44923504867872,52685,0.834224598930481,0.895287958115183,0.813829787234043,0.696808510638298,148,148
509901.58,7531991.39,0.566611558329868,0.450370535422529,0.448025639475118,45489,0.684491978609626,0.774869109947644,0.648936170212766,0.537234042553192,148,148
509892.13,7531988.13,0.561744513630305,0.449118129535539,0.449295519138902,52428,0.828877005347594,0.890052356020942,0.803191489361702,0.691489361702128,148,148
509900.24,7531990.41,0.565921416541769,0.449994045309423,0.448025639475118,47545,0.727272727272727,0.816753926701571,0.696808510638298,0.574468085106383,148,148
509899.25,7531980.48,0.565411535668487,0.44617920161056,0.448267521315838,54227,0.866310160427808,0.910994764397906,0.845744680851064,0.74468085106383,148,148
509899.76,7531991.68,0.565674201572912,0.450481945762191,0.448690814537098,49344,0.764705882352941,0.842931937172775,0.73936170212766,0.617021276595745,148,148
509893.66,7531979.02,0.562532511343551,0.445618308176128,0.449537400979623,49087,0.759358288770054,0.837696335078534,0.734042553191489,0.611702127659574,148,148
509897.54,7531988.43,0.56453083234189,0.449233381610965,0.448569873616738,50372,0.786096256684492,0.853403141361257,0.76063829787234,0.638297872340426,148,148
509898.89,7531989.42,0.565226124441844,0.449613713460194,0.448630344076919,51657,0.812834224598931,0.879581151832461,0.792553191489362,0.670212765957447,148,148
509906.52,7531992.96,0.569155812384452,0.450973687951082,0.448025639475118,51914,0.818181818181818,0.879581151832461,0.797872340425532,0.686170212765957,148,148
509896.15,7531987.53,0.56381493899457,0.448887625384687,0.448569873616738,52428,0.828877005347594,0.895287958115183,0.808510638297872,0.691489361702128,148,148
509905.26,7531992.03,0.568506873091173,0.450616406517154,0.447965169014936,52685,0.834224598930481,0.895287958115183,0.813829787234043,0.702127659574468,148,148
509894.8,7531986.54,0.563119646894616,0.448507293535458,0.449174578218542,50372,0.786096256684492,0.853403141361257,0.765957446808511,0.648936170212766,148,148
509902.57,7531990.05,0.56712143920315,0.449855742818696,0.447965169014936,48830,0.754010695187166,0.832460732984293,0.728723404255319,0.611702127659574,148,148
509903.92,7531991.04,0.567816731303074,0.450236074667925,0.447965169014936,49601,0.770053475935829,0.848167539267016,0.74468085106383,0.627659574468085,148,148
509906.88,7531984.03,0.569341223611094,0.447543017837213,0.448267521315838,47288,0.72192513368984,0.801047120418848,0.691489361702128,0.579787234042553,148,148
509894.65,7531977.68,0.563042392216863,0.445103515572295,0.449476930519441,50629,0.79144385026738,0.863874345549738,0.765957446808511,0.638297872340426,148,148
509893.55,7531985.6,0.562475857913193,0.448146170365408,0.449174578218542,50886,0.796791443850267,0.863874345549738,0.771276595744681,0.643617021276596,148,148
509901.22,7531989.06,0.566426147103195,0.449475410969468,0.447904698554757,51400,0.807486631016043,0.87434554973822,0.787234042553192,0.664893617021277,148,148
509896,7531978.67,0.563737684316788,0.445483847421523,0.44887222591764,52428,0.828877005347594,0.895287958115183,0.808510638297872,0.675531914893617,148,148
509899.83,7531988.16,0.565710253755876,0.449129654743189,0.448569873616738,52171,0.823529411764706,0.884816753926702,0.797872340425532,0.686170212765957,148,148
509896.98,7531977.32,0.564242414878213,0.444965213081927,0.448811755457458,51914,0.818181818181818,0.884816753926702,0.797872340425532,0.664893617021277,148,148
509898.48,7531987.17,0.565014961655921,0.448749322893961,0.448509403156559,49344,0.764705882352941,0.837696335078534,0.73936170212766,0.617021276595745,148,148
509906.16,7531990.63,0.568970401157779,0.450078563498021,0.447904698554757,50372,0.786096256684492,0.853403141361257,0.76063829787234,0.638297872340426,148,148
509907.51,7531991.62,0.569665693257734,0.450458895347249,0.447904698554757,48830,0.754010695187166,0.832460732984293,0.728723404255319,0.611702127659574,148,148
509895.79,7531985.19,0.563629527767898,0.447988659195861,0.44911410775836,47031,0.716577540106952,0.801047120418848,0.686170212765957,0.574468085106383,148,148
509897.14,7531986.18,0.564324819867852,0.448368991044732,0.448509403156559,47545,0.727272727272727,0.81151832460733,0.696808510638298,0.574468085106383,148,148
509904.91,7531989.69,0.568326612176356,0.449717440328328,0.447904698554757,50115,0.780748663101604,0.853403141361257,0.75531914893617,0.632978723404255,148,148
509895.64,7531976.33,0.563552273090145,0.444584881232698,0.449416460059262,54227,0.866310160427808,0.916230366492147,0.851063829787234,0.734042553191489,148,148
509894.44,7531984.21,0.562934235667973,0.447612169082397,0.44911410775836,48316,0.74331550802139,0.821989528795812,0.712765957446808,0.590425531914894,148,148
509903.56,7531988.7,0.567631320076432,0.4493371084791,0.448509403156559,49601,0.770053475935829,0.837696335078534,0.74468085106383,0.627659574468085,148,148
509896.63,7531974.98,0.564062153963427,0.444066246893101,0.449355989599081,51143,0.802139037433155,0.863874345549738,0.781914893617021,0.654255319148936,148,148
509900.82,7531986.82,0.566220134629158,0.448614862139356,0.448509403156559,54998,0.882352941176471,0.931937172774869,0.861702127659574,0.76063829787234,148,148
509902.16,7531987.8,0.566910276417226,0.448991352252463,0.448509403156559,55255,0.887700534759358,0.931937172774869,0.867021276595745,0.765957446808511,148,148
509907.12,7531992.95,0.569464831095523,0.450969846215318,0.447965169014936,49601,0.770053475935829,0.842931937172775,0.74468085106383,0.627659574468085,148,148
509899.47,7531985.83,0.565524842529203,0.448234530290128,0.448448932696377,48316,0.74331550802139,0.816753926701571,0.718085106382979,0.601063829787234,148,148
509908.5,7531990.27,0.570175574131016,0.449940261007295,0.447844228094576,51657,0.812834224598931,0.87434554973822,0.787234042553192,0.675531914893617,148,148
509898.13,7531984.84,0.564834700741135,0.447854198440899,0.448448932696377,49344,0.764705882352941,0.837696335078534,0.73936170212766,0.627659574468085,148,148
509905.8,7531988.29,0.568784989931137,0.449179597309195,0.447844228094576,48316,0.74331550802139,0.81151832460733,0.718085106382979,0.606382978723404,148,148
509898.62,7531984.16,0.565087066021847,0.447592960403219,0.448448932696377,48573,0.748663101604278,0.821989528795812,0.723404255319149,0.611702127659574,148,148
509907.15,7531989.28,0.569480282031091,0.449559929158424,0.447844228094576,49601,0.770053475935829,0.842931937172775,0.74468085106383,0.622340425531915,148,148
509896.78,7531983.85,0.56413940864121,0.447473866591671,0.448448932696377,46003,0.695187165775401,0.780104712041885,0.659574468085106,0.558510638297872,148,148
509904.41,7531987.4,0.568069096583787,0.448837682818681,0.448448932696377,45746,0.689839572192513,0.780104712041885,0.659574468085106,0.547872340425532,148,148
509899.95,7531984.55,0.56577205749809,0.447742788101237,0.448388462236198,46260,0.700534759358289,0.780104712041885,0.670212765957447,0.563829787234043,148,148
509895.43,7531982.86,0.563444116541255,0.4470935347428,0.449053637298181,47031,0.716577540106952,0.801047120418848,0.686170212765957,0.569148936170213,148,148
509903.15,7531986.46,0.567420157290538,0.44847655964863,0.448448932696377,50629,0.79144385026738,0.858638743455497,0.765957446808511,0.638297872340426,148,148
509901.81,7531985.47,0.56673001550244,0.448096227799402,0.448448932696377,50886,0.796791443850267,0.863874345549738,0.776595744680851,0.654255319148936,148,148
509909.48,7531988.93,0.570680304692442,0.449425468403462,0.447783757634397,52685,0.834224598930481,0.895287958115183,0.813829787234043,0.696808510638298,148,148
509899.11,7531983.49,0.56533943130256,0.447335564101302,0.448388462236198,50115,0.780748663101604,0.848167539267016,0.75531914893617,0.643617021276596,148,148
509907.64,7531988.61,0.569732647311804,0.449302532856507,0.447844228094576,50886,0.796791443850267,0.863874345549738,0.776595744680851,0.648936170212766,148,148
509900.46,7531984.48,0.566034723402515,0.447715895950531,0.448388462236198,46260,0.700534759358289,0.774869109947644,0.670212765957447,0.563829787234043,148,148
509908.14,7531987.94,0.569990162904373,0.449045136554591,0.447783757634397,52942,0.839572192513369,0.900523560209424,0.819148936170213,0.702127659574468,148,148
509907.57,7531988.1,0.569696595128841,0.449106604327889,0.447783757634397,51914,0.818181818181818,0.879581151832461,0.797872340425532,0.670212765957447,148,148
509897.77,7531982.5,0.564649289514492,0.446955232252074,0.448388462236198,51400,0.807486631016043,0.87434554973822,0.781914893617021,0.659574468085106,148,148
509906.74,7531987.04,0.569269119245168,0.448699380327955,0.447783757634397,51400,0.807486631016043,0.87434554973822,0.787234042553192,0.659574468085106,148,148
509897.27,7531983.18,0.564391773921923,0.447216470289754,0.448388462236198,48316,0.74331550802139,0.816753926701571,0.718085106382979,0.601063829787234,148,148
509896.42,7531981.51,0.563953997414537,0.446574900402845,0.448327991776017,47802,0.732620320855615,0.81151832460733,0.702127659574468,0.579787234042553,148,148
509904.14,7531985.11,0.56793003816382,0.447957925309033,0.448993166838,46774,0.711229946524064,0.801047120418848,0.680851063829787,0.569148936170213,148,148
509905.4,7531986.05,0.568578977457099,0.448319048478726,0.447783757634397,44975,0.67379679144385,0.769633507853403,0.638297872340426,0.526595744680851,148,148
509908.23,7531985.02,0.570036515711019,0.447923349686083,0.448327991776017,50372,0.786096256684492,0.853403141361257,0.765957446808511,0.643617021276596,148,148
509904.9,7531986.72,0.56832146186453,0.448576444780642,0.448448932696377,43947,0.6524064171123,0.753926701570681,0.617021276595745,0.51063829787234,148,148
509906.25,7531987.71,0.569016753964455,0.448956776629871,0.447783757634397,53199,0.844919786096257,0.900523560209424,0.824468085106383,0.712765957446808,148,148
509893.44,7531973.68,0.562419204482835,0.443566821232324,0.450021164661064,53713,0.855614973262032,0.910994764397906,0.835106382978723,0.712765957446808,148,148
509902.79,7531984.12,0.567234746063866,0.447577593459805,0.448993166838,48316,0.74331550802139,0.821989528795812,0.718085106382979,0.595744680851064,148,148
509893.93,7531984.28,0.562671569763548,0.447639061233461,0.44911410775836,48059,0.737967914438503,0.816753926701571,0.712765957446808,0.585106382978723,148,148
509901.45,7531983.13,0.566544604275797,0.447197261610576,0.448993166838,46003,0.695187165775401,0.780104712041885,0.664893617021277,0.553191489361702,148,148
509895.93,7531982.19,0.563701632133824,0.446836138440884,0.448388462236198,46517,0.705882352941177,0.790575916230366,0.675531914893617,0.558510638297872,148,148
509909.08,7531986.68,0.570474292218404,0.448561077837228,0.447723287174215,54741,0.877005347593583,0.926701570680628,0.861702127659574,0.75,148,148
509910.47,7531987.58,0.571190185565724,0.448906834063865,0.448388462236198,53713,0.855614973262032,0.910994764397906,0.835106382978723,0.718085106382979,148,148
509895.28,7531985.26,0.563366861863502,0.448015551346568,0.44911410775836,46517,0.705882352941177,0.790575916230366,0.675531914893617,0.563829787234043,148,148
509890.56,7531983.94,0.560935914669634,0.447508442214621,0.449174578218542,51657,0.812834224598931,0.879581151832461,0.787234042553192,0.664893617021277,148,148
509900.1,7531982.15,0.565849312175842,0.44682077149747,0.448327991776017,52428,0.828877005347594,0.890052356020942,0.808510638297872,0.686170212765957,148,148
509903.65,7531985.78,0.567677672883107,0.44821532161095,0.448388462236198,47031,0.716577540106952,0.806282722513089,0.686170212765957,0.563829787234043,148,148
509907.73,7531985.69,0.56977900011845,0.448180745988358,0.447723287174215,51143,0.802139037433155,0.869109947643979,0.781914893617021,0.654255319148936,148,148
509897.91,7531979.5,0.564721393880389,0.445802711497096,0.44887222591764,53199,0.844919786096257,0.900523560209424,0.824468085106383,0.718085106382979,148,148
509897.41,7531980.17,0.564463878287819,0.446060107799012,0.448932696377818,51914,0.818181818181818,0.87434554973822,0.797872340425532,0.680851063829787,148,148
509898.76,7531981.16,0.565159170387774,0.446440439648241,0.448327991776017,56026,0.903743315508021,0.942408376963351,0.882978723404255,0.792553191489362,148,148
509906.38,7531984.7,0.569083708018525,0.447800414139129,0.448327991776017,47288,0.72192513368984,0.801047120418848,0.691489361702128,0.579787234042553,148,148
