"scenario_id","rep","n","alpha","kappa","nu","fitted_model","neighb","parameter","estimate","true_value","bootstrap_se","ci_lower","ci_upper","covered","fit_converged","bootstrap_success","fit_elapsed_seconds","bootstrap_elapsed_seconds"
"S0",54,800,0.06,1,1,"clayton",2,"mean1",0.0165176623454957,-0.2,0.0842724908480956,-0.148653384604253,0.181688709295244,FALSE,TRUE,50,9.83000000000175,568.68
"S0",54,800,0.06,1,1,"clayton",2,"scale",0.0587300563500775,0.06,0.00717107899894383,0.0446749997818561,0.0727851129182989,TRUE,TRUE,50,9.83000000000175,568.68
"S0",54,800,0.06,1,1,"clayton",2,"shape",1.01606955991597,1,0.0299480278428196,0.957372503936037,1.0747666158959,TRUE,TRUE,50,9.83000000000175,568.68
"S0",55,800,0.06,1,1,"clayton",2,"mean",0.344789858443019,0.2,0.0768905480283575,0.194087153555891,0.495492563330146,TRUE,TRUE,50,12.7200000000012,610.48
"S0",55,800,0.06,1,1,"clayton",2,"mean1",-0.292771485033019,-0.2,0.0793272264898208,-0.448249991946519,-0.137292978119518,TRUE,TRUE,50,12.7200000000012,610.48
"S0",55,800,0.06,1,1,"clayton",2,"scale",0.074058741540042,0.06,0.0104936568579806,0.0534915520322782,0.0946259310478058,TRUE,TRUE,50,12.7200000000012,610.48
"S0",55,800,0.06,1,1,"clayton",2,"shape",1.00655420496676,1,0.0325090829149068,0.94283757328312,1.07027083665041,TRUE,TRUE,50,12.7200000000012,610.48
"S0",56,800,0.06,1,1,"clayton",2,"mean",0.218090877847542,0.2,0.0682425456799443,0.0843379461015217,0.351843809593562,TRUE,TRUE,50,10.2900000000009,461.32
"S0",56,800,0.06,1,1,"clayton",2,"mean1",-0.2486346117128,-0.2,0.0926897886066245,-0.430303259116415,-0.066965964309185,TRUE,TRUE,50,10.2900000000009,461.32
"S0",56,800,0.06,1,1,"clayton",2,"scale",0.0486107862291845,0.06,0.00622435309325431,0.0364112783393456,0.0608102941190235,TRUE,TRUE,50,10.2900000000009,461.32
"S0",56,800,0.06,1,1,"clayton",2,"shape",0.987988557251137,1,0.0271023373076958,0.934868952231197,1.04110816227108,TRUE,TRUE,50,10.2900000000009,461.32
"S0",57,800,0.06,1,1,"clayton",2,"mean",0.265880964386084,0.2,0.0688762950540717,0.130885906691549,0.400876022080619,TRUE,TRUE,50,12.7000000000007,490.079999999998
"S0",57,800,0.06,1,1,"clayton",2,"mean1",-0.351690393872436,-0.2,0.0877395144060367,-0.523656682129301,-0.179724105615571,TRUE,TRUE,50,12.7000000000007,490.079999999998
"S0",57,800,0.06,1,1,"clayton",2,"scale",0.0548163297839346,0.06,0.00686693300694854,0.0413573884060662,0.0682752711618031,TRUE,TRUE,50,12.7000000000007,490.079999999998
"S0",57,800,0.06,1,1,"clayton",2,"shape",0.985089635344131,1,0.0283505396353679,0.929523598716534,1.04065567197173,TRUE,TRUE,50,12.7000000000007,490.079999999998
"S0",58,800,0.06,1,1,"clayton",2,"mean",0.252187181788841,0.2,0.0611957077206754,0.132245798647877,0.372128564929805,TRUE,TRUE,50,10.6899999999987,444.480000000003
"S0",58,800,0.06,1,1,"clayton",2,"mean1",-0.288470875290508,-0.2,0.0812534770856056,-0.447724763996946,-0.129216986584071,TRUE,TRUE,50,10.6899999999987,444.480000000003
"S0",58,800,0.06,1,1,"clayton",2,"scale",0.0518516493825351,0.06,0.0066279336568516,0.0388611381231851,0.0648421606418851,TRUE,TRUE,50,10.6899999999987,444.480000000003
"S0",58,800,0.06,1,1,"clayton",2,"shape",1.1059501030918,1,0.0304364802665811,1.04629569795314,1.16560450823046,FALSE,TRUE,50,10.6899999999987,444.480000000003
"S0",59,800,0.06,1,1,"clayton",2,"mean",0.319997391142654,0.2,0.0656195071543516,0.191385520436857,0.448609261848451,TRUE,TRUE,50,9.32999999999811,542.389999999999
"S0",59,800,0.06,1,1,"clayton",2,"mean1",-0.516043646708158,-0.2,0.084215310279884,-0.681102621803596,-0.35098467161272,FALSE,TRUE,50,9.32999999999811,542.389999999999
"S0",59,800,0.06,1,1,"clayton",2,"scale",0.0602493012118546,0.06,0.00761805460381162,0.0453181885561243,0.0751804138675849,TRUE,TRUE,50,9.32999999999811,542.389999999999
"S0",59,800,0.06,1,1,"clayton",2,"shape",1.03251498406759,1,0.0307396779202444,0.972266322447553,1.09276364568763,TRUE,TRUE,50,9.32999999999811,542.389999999999
"S0",60,800,0.06,1,1,"clayton",2,"mean",0.109398232276719,0.2,0.0731379262442539,-0.0339494690659658,0.252745933619403,TRUE,TRUE,50,14.2099999999991,592.660000000003
"S0",60,800,0.06,1,1,"clayton",2,"mean1",0.0261820475379573,-0.2,0.0866208864463256,-0.143591770205775,0.195955865281689,FALSE,TRUE,50,14.2099999999991,592.660000000003
"S0",60,800,0.06,1,1,"clayton",2,"scale",0.0670050434837967,0.06,0.00897417542363616,0.0494159828625253,0.084594104105068,TRUE,TRUE,50,14.2099999999991,592.660000000003
"S0",60,800,0.06,1,1,"clayton",2,"shape",0.974908189329322,1,0.0300984257050172,0.915916358956133,1.03390001970251,TRUE,TRUE,50,14.2099999999991,592.660000000003
"S0",61,800,0.06,1,1,"clayton",2,"mean",0.114446747286455,0.2,0.0679955351238647,-0.0188220526658485,0.247715547238758,TRUE,TRUE,50,8.48999999999796,504.720000000001
"S0",61,800,0.06,1,1,"clayton",2,"mean1",-0.100686422306328,-0.2,0.0968428061470795,-0.290494834516398,0.0891219899037417,TRUE,TRUE,50,8.48999999999796,504.720000000001
"S0",61,800,0.06,1,1,"clayton",2,"scale",0.0415896925364858,0.06,0.00599505752385681,0.0298395957044806,0.0533397893684911,FALSE,TRUE,50,8.48999999999796,504.720000000001
"S0",61,800,0.06,1,1,"clayton",2,"shape",0.987546092456493,1,0.0245947119834334,0.939341342758828,1.03575084215416,TRUE,TRUE,50,8.48999999999796,504.720000000001
"S0",62,800,0.06,1,1,"clayton",2,"mean",0.226155848106104,0.2,0.0643365998795953,0.100058429454333,0.352253266757875,TRUE,TRUE,50,8.75,495.769999999997
"S0",62,800,0.06,1,1,"clayton",2,"mean1",-0.289395292949268,-0.2,0.0871633307258524,-0.460232281944493,-0.118558303954044,TRUE,TRUE,50,8.75,495.769999999997
"S0",62,800,0.06,1,1,"clayton",2,"scale",0.0519723079918697,0.06,0.00665114809659039,0.0389362972667104,0.065008318717029,TRUE,TRUE,50,8.75,495.769999999997
"S0",62,800,0.06,1,1,"clayton",2,"shape",1.03644394361949,1,0.0288930632386708,0.979814580268659,1.09307330697032,TRUE,TRUE,50,8.75,495.769999999997
"S0",63,800,0.06,1,1,"clayton",2,"mean",0.111665831712473,0.2,0.0652466782457587,-0.0162153077600867,0.239546971185033,TRUE,TRUE,50,19.3199999999997,502.18
"S0",63,800,0.06,1,1,"clayton",2,"mean1",-0.0149994403477665,-0.2,0.0880786688528185,-0.187630459105521,0.157631578409987,FALSE,TRUE,50,19.3199999999997,502.18
"S0",63,800,0.06,1,1,"clayton",2,"scale",0.0587082995312557,0.06,0.00722598220296208,0.0445456346605227,0.0728709644019888,TRUE,TRUE,50,19.3199999999997,502.18
"S0",63,800,0.06,1,1,"clayton",2,"shape",1.00912453571578,1,0.0310363414822912,0.948294424198605,1.06995464723296,TRUE,TRUE,50,19.3199999999997,502.18
"S0",64,800,0.06,1,1,"clayton",2,"mean",0.101674699422756,0.2,0.0655914300702201,-0.0268821412093532,0.230231540054864,TRUE,TRUE,50,17.3299999999945,530.590000000004
"S0",64,800,0.06,1,1,"clayton",2,"mean1",-0.118274707524677,-0.2,0.0892482962616028,-0.293198153878979,0.0566487388296252,TRUE,TRUE,50,17.3299999999945,530.590000000004
"S0",64,800,0.06,1,1,"clayton",2,"scale",0.0530827305744067,0.06,0.00704672220995375,0.0392714088338388,0.0668940523149745,TRUE,TRUE,50,17.3299999999945,530.590000000004
"S0",64,800,0.06,1,1,"clayton",2,"shape",1.00897938052583,1,0.0289206427444918,0.952295962336875,1.06566279871478,TRUE,TRUE,50,17.3299999999945,530.590000000004
"S0",65,800,0.06,1,1,"clayton",2,"mean",0.108803012371618,0.2,0.0675193844003526,-0.0235325493113888,0.241138574054624,TRUE,TRUE,50,8.69000000000233,485.120000000003
"S0",65,800,0.06,1,1,"clayton",2,"mean1",-0.255316516603681,-0.2,0.0932376295447346,-0.438058912515248,-0.0725741206921132,TRUE,TRUE,50,8.69000000000233,485.120000000003
"S0",65,800,0.06,1,1,"clayton",2,"scale",0.0490089258089619,0.06,0.00666355671990646,0.0359485946290054,0.0620692569889184,TRUE,TRUE,50,8.69000000000233,485.120000000003
"S0",65,800,0.06,1,1,"clayton",2,"shape",0.950409609234771,1,0.027933101959895,0.895661735416892,1.00515748305265,TRUE,TRUE,50,8.69000000000233,485.120000000003
"S0",66,800,0.06,1,1,"clayton",2,"mean",0.119742919962917,0.2,0.0611186882585189,-4.75078061108747e-05,0.239533347731945,TRUE,TRUE,50,15.6699999999983,524.720000000001
"S0",66,800,0.06,1,1,"clayton",2,"mean1",-0.219361001978803,-0.2,0.0867872210718434,-0.389460829597931,-0.0492611743596739,TRUE,TRUE,50,15.6699999999983,524.720000000001
"S0",66,800,0.06,1,1,"clayton",2,"scale",0.0576716135340345,0.06,0.00733030488674506,0.0433044799603163,0.0720387471077528,TRUE,TRUE,50,15.6699999999983,524.720000000001
"S0",66,800,0.06,1,1,"clayton",2,"shape",1.02333035439307,1,0.0323297541634698,0.959965200603636,1.08669550818251,TRUE,TRUE,50,15.6699999999983,524.720000000001
"S0",67,800,0.06,1,1,"clayton",2,"mean",0.111446046745742,0.2,0.0630891598251128,-0.0122064343263702,0.235098527817854,TRUE,TRUE,50,15.5299999999988,454.18
"S0",67,800,0.06,1,1,"clayton",2,"mean1",-0.073654373333258,-0.2,0.0927085029166066,-0.255359700110433,0.108050953443917,TRUE,TRUE,50,15.5299999999988,454.18
"S0",67,800,0.06,1,1,"clayton",2,"scale",0.0476621542252835,0.06,0.0064707676095568,0.0349796827582238,0.0603446256923432,TRUE,TRUE,50,15.5299999999988,454.18
"S0",67,800,0.06,1,1,"clayton",2,"shape",0.99310541209735,1,0.0277157583963733,0.938783523836245,1.04742730035846,TRUE,TRUE,50,15.5299999999988,454.18
"S0",68,800,0.06,1,1,"clayton",2,"mean",0.125178484193866,0.2,0.0641162721616979,-0.00048710006603031,0.250844068453761,TRUE,TRUE,50,13.1399999999994,545.949999999997
"S0",68,800,0.06,1,1,"clayton",2,"mean1",-0.0238908319902921,-0.2,0.0811209417611107,-0.18288495623404,0.135103292253456,FALSE,TRUE,50,13.1399999999994,545.949999999997
"S0",68,800,0.06,1,1,"clayton",2,"scale",0.0650012504870395,0.06,0.00864550099460575,0.0480563799093071,0.081946121064772,TRUE,TRUE,50,13.1399999999994,545.949999999997
"S0",68,800,0.06,1,1,"clayton",2,"shape",0.999834889045247,1,0.031577989824401,0.937943166285249,1.06172661180525,TRUE,TRUE,50,13.1399999999994,545.949999999997
"S0",69,800,0.06,1,1,"clayton",2,"mean",0.225593162092309,0.2,0.0639441366935788,0.100264957150388,0.350921367034229,TRUE,TRUE,50,14.25,544.980000000003
"S0",69,800,0.06,1,1,"clayton",2,"mean1",-0.174367395636009,-0.2,0.0855075091314463,-0.341959033941373,-0.00677575733064409,TRUE,TRUE,50,14.25,544.980000000003
"S0",69,800,0.06,1,1,"clayton",2,"scale",0.0607029104158264,0.06,0.00795938001636082,0.0451028122444913,0.0763030085871614,TRUE,TRUE,50,14.25,544.980000000003
"S0",69,800,0.06,1,1,"clayton",2,"shape",1.0111760569015,1,0.0324400678429927,0.947594692273197,1.0747574215298,TRUE,TRUE,50,14.25,544.980000000003
"S0",70,800,0.06,1,1,"clayton",2,"mean",0.200399414181734,0.2,0.0622072847724562,0.0784753764516929,0.322323451911775,TRUE,TRUE,50,11.6800000000003,447.209999999999
"S0",70,800,0.06,1,1,"clayton",2,"mean1",-0.127875459144989,-0.2,0.0829909096594227,-0.290534653121675,0.0347837348316969,TRUE,TRUE,50,11.6800000000003,447.209999999999
"S0",70,800,0.06,1,1,"clayton",2,"scale",0.0506150246937019,0.06,0.00684138062774363,0.0372061650587943,0.0640238843286094,TRUE,TRUE,50,11.6800000000003,447.209999999999
"S0",70,800,0.06,1,1,"clayton",2,"shape",1.05416209345314,1,0.0312628271148363,0.992888078253157,1.11543610865312,TRUE,TRUE,50,11.6800000000003,447.209999999999
"S0",71,800,0.06,1,1,"clayton",2,"mean",0.160955031762311,0.2,0.0665826807433052,0.0304553755113039,0.291454688013317,TRUE,TRUE,50,15.4200000000055,558.279999999999
"S0",71,800,0.06,1,1,"clayton",2,"mean1",-0.270411909421102,-0.2,0.0849694518067533,-0.436948974748451,-0.103874844093754,TRUE,TRUE,50,15.4200000000055,558.279999999999
"S0",71,800,0.06,1,1,"clayton",2,"scale",0.0663437931879746,0.06,0.00897065170719798,0.0487616389240139,0.0839259474519354,TRUE,TRUE,50,15.4200000000055,558.279999999999
"S0",71,800,0.06,1,1,"clayton",2,"shape",1.01716779100308,1,0.0317971176077717,0.954846585679665,1.0794889963265,TRUE,TRUE,50,15.4200000000055,558.279999999999
"S0",72,800,0.06,1,1,"clayton",2,"mean",0.313755151198181,0.2,0.0615100250379284,0.193197717435684,0.434312584960677,TRUE,TRUE,50,11.8300000000017,575.57
"S0",72,800,0.06,1,1,"clayton",2,"mean1",-0.321110839537495,-0.2,0.080847292431913,-0.479568620951623,-0.162653058123368,TRUE,TRUE,50,11.8300000000017,575.57
"S0",72,800,0.06,1,1,"clayton",2,"scale",0.0696044415145554,0.06,0.00945694086121033,0.0510691780226579,0.0881397050064528,TRUE,TRUE,50,11.8300000000017,575.57
"S0",72,800,0.06,1,1,"clayton",2,"shape",1.07732142973294,1,0.0341106121665476,1.01046585839589,1.14417700106998,FALSE,TRUE,50,11.8300000000017,575.57
"S0",73,800,0.06,1,1,"clayton",2,"mean",0.178992914641746,0.2,0.0567627827566714,0.0677399047763991,0.290245924507093,TRUE,TRUE,50,12.8199999999997,547.540000000001
"S0",73,800,0.06,1,1,"clayton",2,"mean1",-0.105730737667568,-0.2,0.0843942833647126,-0.271140493563472,0.0596790182283364,TRUE,TRUE,50,12.8199999999997,547.540000000001
"S0",73,800,0.06,1,1,"clayton",2,"scale",0.0568474619510337,0.06,0.00749174591449161,0.0421639097773051,0.0715310141247623,TRUE,TRUE,50,12.8199999999997,547.540000000001
"S0",73,800,0.06,1,1,"clayton",2,"shape",1.03290671895687,1,0.0316923309739734,0.970790891661757,1.09502254625198,TRUE,TRUE,50,12.8199999999997,547.540000000001
"S0",74,800,0.06,1,1,"clayton",2,"mean",0.0941040657867981,0.2,0.0625204629614429,-0.0284337899144003,0.216641921487997,TRUE,TRUE,50,10.3199999999997,588.989999999998
"S0",74,800,0.06,1,1,"clayton",2,"mean1",-0.173274679324144,-0.2,0.0883309967741957,-0.346400251720091,-0.000149106928196474,TRUE,TRUE,50,10.3199999999997,588.989999999998
"S0",74,800,0.06,1,1,"clayton",2,"scale",0.0647985934317738,0.06,0.00854001679015439,0.0480604680957039,0.0815367187678438,TRUE,TRUE,50,10.3199999999997,588.989999999998
"S0",74,800,0.06,1,1,"clayton",2,"shape",1.00715978760325,1,0.0314680201452287,0.945483601453824,1.06883597375268,TRUE,TRUE,50,10.3199999999997,588.989999999998
"S0",75,800,0.06,1,1,"clayton",2,"mean",0.14312676008221,0.2,0.0674868016788473,0.0108550593598723,0.275398460804548,TRUE,TRUE,50,14.8899999999994,586.590000000004
"S0",75,800,0.06,1,1,"clayton",2,"mean1",-0.0582507433463203,-0.2,0.0857923114415025,-0.226400583922109,0.109899097229468,TRUE,TRUE,50,14.8899999999994,586.590000000004
"S0",75,800,0.06,1,1,"clayton",2,"scale",0.0699872523271226,0.06,0.00889181820600907,0.0525596088862673,0.0874148957679779,TRUE,TRUE,50,14.8899999999994,586.590000000004
"S0",75,800,0.06,1,1,"clayton",2,"shape",1.01116361111789,1,0.0334622841737281,0.945578739296943,1.07674848293885,TRUE,TRUE,50,14.8899999999994,586.590000000004
"S0",76,800,0.06,1,1,"clayton",2,"mean",0.203113666580566,0.2,0.0576609425459619,0.0901002958758475,0.316127037285285,TRUE,TRUE,50,9.33000000000175,477.809999999998
"S0",76,800,0.06,1,1,"clayton",2,"mean1",-0.187147540126115,-0.2,0.0807467326673082,-0.345408228023322,-0.0288868522289067,TRUE,TRUE,50,9.33000000000175,477.809999999998
"S0",76,800,0.06,1,1,"clayton",2,"scale",0.0497299524783932,0.06,0.00660883735240261,0.036776869288001,0.0626830356687853,TRUE,TRUE,50,9.33000000000175,477.809999999998
"S0",76,800,0.06,1,1,"clayton",2,"shape",1.06763111502087,1,0.0304304059224604,1.00798861537791,1.12727361466383,FALSE,TRUE,50,9.33000000000175,477.809999999998
"S0",77,800,0.06,1,1,"clayton",2,"mean",0.142866402698303,0.2,0.0635170676495057,0.0183752377016782,0.267357567694929,TRUE,TRUE,50,12.9599999999991,547.959999999999
"S0",77,800,0.06,1,1,"clayton",2,"mean1",-0.236988589914092,-0.2,0.0898588465946984,-0.41310869293201,-0.0608684868961733,TRUE,TRUE,50,12.9599999999991,547.959999999999
"S0",77,800,0.06,1,1,"clayton",2,"scale",0.0636216132513015,0.06,0.00794019290140376,0.0480591211342496,0.0791841053683535,TRUE,TRUE,50,12.9599999999991,547.959999999999
"S0",77,800,0.06,1,1,"clayton",2,"shape",0.973131112146899,1,0.0312989567275809,0.911786284207163,1.03447594008664,TRUE,TRUE,50,12.9599999999991,547.959999999999
"S0",78,800,0.06,1,1,"clayton",2,"mean",0.137485850282921,0.2,0.0653984870875707,0.009307170947875,0.265664529617968,TRUE,TRUE,50,11.5699999999997,644.419999999998
"S0",78,800,0.06,1,1,"clayton",2,"mean1",-0.303985380596701,-0.2,0.0906232794836123,-0.481603744545488,-0.126367016647913,TRUE,TRUE,50,11.5699999999997,644.419999999998
"S0",78,800,0.06,1,1,"clayton",2,"scale",0.0686239660836128,0.06,0.00887672189923584,0.0512259108603326,0.0860220213068931,TRUE,TRUE,50,11.5699999999997,644.419999999998
"S0",78,800,0.06,1,1,"clayton",2,"shape",0.981655436112394,1,0.033051673346287,0.916875346724889,1.0464355254999,TRUE,TRUE,50,11.5699999999997,644.419999999998
"S0",79,800,0.06,1,1,"clayton",2,"mean",0.131715270302342,0.2,0.0611521675731028,0.0118592242825022,0.251571316322181,TRUE,TRUE,50,11.3799999999974,582.440000000002
"S0",79,800,0.06,1,1,"clayton",2,"mean1",-0.217705098795526,-0.2,0.0884806091919688,-0.391123906141948,-0.0442862914491033,TRUE,TRUE,50,11.3799999999974,582.440000000002
"S0",79,800,0.06,1,1,"clayton",2,"scale",0.0630979041565292,0.06,0.0081656571569792,0.0470935102187482,0.0791022980943101,TRUE,TRUE,50,11.3799999999974,582.440000000002
"S0",79,800,0.06,1,1,"clayton",2,"shape",1.01376060754042,1,0.0308360294268316,0.953323100437609,1.07419811464322,TRUE,TRUE,50,11.3799999999974,582.440000000002
"S0",80,800,0.06,1,1,"clayton",2,"mean",0.183827043605972,0.2,0.0682433604473026,0.0500725149452739,0.31758157226667,TRUE,TRUE,50,12.3000000000029,579.109999999993
"S0",80,800,0.06,1,1,"clayton",2,"mean1",-0.309612743694205,-0.2,0.087022193720087,-0.480173109241243,-0.139052378147167,TRUE,TRUE,50,12.3000000000029,579.109999999993
"S0",80,800,0.06,1,1,"clayton",2,"scale",0.0705454344869036,0.06,0.00949948752092232,0.0519267810743082,0.0891640878994991,TRUE,TRUE,50,12.3000000000029,579.109999999993
"S0",80,800,0.06,1,1,"clayton",2,"shape",0.966363956867809,1,0.0326303358000843,0.902409673896196,1.03031823983942,TRUE,TRUE,50,12.3000000000029,579.109999999993
"S0",81,800,0.06,1,1,"clayton",2,"mean",0.224543373064495,0.2,0.0621055301700824,0.102818770690368,0.346267975438622,TRUE,TRUE,50,11.7200000000012,570.359999999993
"S0",81,800,0.06,1,1,"clayton",2,"mean1",-0.153478571815083,-0.2,0.0803302730450684,-0.310923013851686,0.00396587022151951,TRUE,TRUE,50,11.7200000000012,570.359999999993
"S0",81,800,0.06,1,1,"clayton",2,"scale",0.0696283620438174,0.06,0.00928232902269318,0.0514353314666878,0.0878213926209469,TRUE,TRUE,50,11.7200000000012,570.359999999993
"S0",81,800,0.06,1,1,"clayton",2,"shape",1.05072332514365,1,0.0346668608245187,0.982777526470534,1.11866912381677,TRUE,TRUE,50,11.7200000000012,570.359999999993
"S0",82,800,0.06,1,1,"clayton",2,"mean",0.253382575868837,0.2,0.0709217776810286,0.114378445894464,0.392386705843209,TRUE,TRUE,50,18.5900000000038,580.050000000003
"S0",82,800,0.06,1,1,"clayton",2,"mean1",-0.228183029371041,-0.2,0.0920282183901859,-0.408555022977192,-0.0478110357648903,TRUE,TRUE,50,18.5900000000038,580.050000000003
"S0",82,800,0.06,1,1,"clayton",2,"scale",0.0636872482965077,0.06,0.00808403646505928,0.047842827975283,0.0795316686177323,TRUE,TRUE,50,18.5900000000038,580.050000000003
"S0",82,800,0.06,1,1,"clayton",2,"shape",0.933725139426632,1,0.0285994690655081,0.877671210081269,0.989779068771996,FALSE,TRUE,50,18.5900000000038,580.050000000003
"S0",83,800,0.06,1,1,"clayton",2,"mean",0.13933474686727,0.2,0.0656137463204439,0.0107341671884524,0.267935326546087,TRUE,TRUE,50,18.6100000000006,504.829999999994
"S0",83,800,0.06,1,1,"clayton",2,"mean1",-0.181268915291908,-0.2,0.0872410888998836,-0.352258307507737,-0.0102795230760794,TRUE,TRUE,50,18.6100000000006,504.829999999994
"S0",83,800,0.06,1,1,"clayton",2,"scale",0.0573821415948076,0.06,0.007395085478648,0.0428880403940624,0.0718762427955528,TRUE,TRUE,50,18.6100000000006,504.829999999994
"S0",83,800,0.06,1,1,"clayton",2,"shape",1.01522645971869,1,0.0325752869813994,0.95138007044909,1.07907284898829,TRUE,TRUE,50,18.6100000000006,504.829999999994
"S0",84,800,0.06,1,1,"clayton",2,"mean",0.244887462459399,0.2,0.0656997475807394,0.116118323407777,0.373656601511021,TRUE,TRUE,50,12.3099999999977,544.420000000006
"S0",84,800,0.06,1,1,"clayton",2,"mean1",-0.32549344044194,-0.2,0.0842350790344052,-0.490591161584259,-0.160395719299621,TRUE,TRUE,50,12.3099999999977,544.420000000006
"S0",84,800,0.06,1,1,"clayton",2,"scale",0.0632849696791831,0.06,0.00803181037860582,0.0475429106064607,0.0790270287519055,TRUE,TRUE,50,12.3099999999977,544.420000000006
"S0",84,800,0.06,1,1,"clayton",2,"shape",1.03035956220211,1,0.0310545373235075,0.969493787491485,1.09122533691274,TRUE,TRUE,50,12.3099999999977,544.420000000006
"S0",85,800,0.06,1,1,"clayton",2,"mean",0.208851426965363,0.2,0.0610607766401423,0.0891745038826394,0.328528350048087,TRUE,TRUE,50,10.0299999999988,507.620000000003
"S0",85,800,0.06,1,1,"clayton",2,"mean1",-0.262116031314764,-0.2,0.0827002111117714,-0.424205466607696,-0.100026596021833,TRUE,TRUE,50,10.0299999999988,507.620000000003
"S0",85,800,0.06,1,1,"clayton",2,"scale",0.0488243377106529,0.06,0.00654878463097712,0.0359889556914284,0.0616597197298775,TRUE,TRUE,50,10.0299999999988,507.620000000003
"S0",85,800,0.06,1,1,"clayton",2,"shape",0.982679648613118,1,0.0285523153987529,0.926718138756334,1.0386411584699,TRUE,TRUE,50,10.0299999999988,507.620000000003
"S0",86,800,0.06,1,1,"clayton",2,"mean",0.201894457606022,0.2,0.0674357892010029,0.0697227395030211,0.334066175709023,TRUE,TRUE,50,8.80000000000291,545.75
"S0",86,800,0.06,1,1,"clayton",2,"mean1",-0.19996911075231,-0.2,0.0904123038457443,-0.377173970049261,-0.0227642514553591,TRUE,TRUE,50,8.80000000000291,545.75
"S0",86,800,0.06,1,1,"clayton",2,"scale",0.0548091051777756,0.06,0.00717547196094348,0.0407454385622494,0.0688727717933019,TRUE,TRUE,50,8.80000000000291,545.75
"S0",86,800,0.06,1,1,"clayton",2,"shape",0.959292498712524,1,0.0299814719859554,0.900529893416554,1.01805510400849,TRUE,TRUE,50,8.80000000000291,545.75
"S0",87,800,0.06,1,1,"clayton",2,"mean",0.0385128062158208,0.2,0.0599107627762546,-0.0789101311119611,0.155935743543603,FALSE,TRUE,50,9.88999999999942,491.779999999999
"S0",87,800,0.06,1,1,"clayton",2,"mean1",-0.104566189147209,-0.2,0.0808410493629996,-0.263011734371112,0.0538793560766953,TRUE,TRUE,50,9.88999999999942,491.779999999999
"S0",87,800,0.06,1,1,"clayton",2,"scale",0.0512367302305339,0.06,0.00666178496301844,0.0381798716302673,0.0642935888308006,TRUE,TRUE,50,9.88999999999942,491.779999999999
"S0",87,800,0.06,1,1,"clayton",2,"shape",1.04312969510484,1,0.0324411500724053,0.979546209345862,1.10671318086381,TRUE,TRUE,50,9.88999999999942,491.779999999999
"S0",88,800,0.06,1,1,"clayton",2,"mean",0.0609504315323283,0.2,0.0713341598333396,-0.078861952608441,0.200762815673098,TRUE,TRUE,50,10.9099999999962,570.620000000003
"S0",88,800,0.06,1,1,"clayton",2,"mean1",-0.148483955098144,-0.2,0.0903446522827054,-0.325556219768041,0.0285883095717532,TRUE,TRUE,50,10.9099999999962,570.620000000003
"S0",88,800,0.06,1,1,"clayton",2,"scale",0.0629878364774074,0.06,0.00780736850509544,0.047685675393388,0.0782899975614268,TRUE,TRUE,50,10.9099999999962,570.620000000003
"S0",88,800,0.06,1,1,"clayton",2,"shape",0.963079075682775,1,0.0280092423391116,0.908181969463862,1.01797618190169,TRUE,TRUE,50,10.9099999999962,570.620000000003
"S0",89,800,0.06,1,1,"clayton",2,"mean",0.124862253772436,0.2,0.0638294713013374,-0.000241211130417765,0.249965718675291,TRUE,TRUE,50,10.8799999999974,461.139999999999
"S0",89,800,0.06,1,1,"clayton",2,"mean1",-0.162052759985855,-0.2,0.0875338333802015,-0.33361592083978,0.00951040086807006,TRUE,TRUE,50,10.8799999999974,461.139999999999
"S0",89,800,0.06,1,1,"clayton",2,"scale",0.0463841877382673,0.06,0.00622553212796474,0.0341823689828594,0.0585860064936752,FALSE,TRUE,50,10.8799999999974,461.139999999999
"S0",89,800,0.06,1,1,"clayton",2,"shape",0.985770347809171,1,0.0265908932540994,0.933653154714388,1.03788754090396,TRUE,TRUE,50,10.8799999999974,461.139999999999
"S0",90,800,0.06,1,1,"clayton",2,"mean",0.291943007475705,0.2,0.0678270903914518,0.159004353132316,0.424881661819093,TRUE,TRUE,50,13.739999999998,512.030000000006
"S0",90,800,0.06,1,1,"clayton",2,"mean1",-0.279780802970248,-0.2,0.0922617871834581,-0.460610582999125,-0.0989510229413712,TRUE,TRUE,50,13.739999999998,512.030000000006
"S0",90,800,0.06,1,1,"clayton",2,"scale",0.0550185039166151,0.06,0.00694817729960874,0.0414003266511832,0.068636681182047,TRUE,TRUE,50,13.739999999998,512.030000000006
"S0",90,800,0.06,1,1,"clayton",2,"shape",0.98177742665296,1,0.0296725737698999,0.923620250735348,1.03993460257057,TRUE,TRUE,50,13.739999999998,512.030000000006
"S0",91,800,0.06,1,1,"clayton",2,"mean",0.107882219122926,0.2,0.0680576942008716,-0.025508410381623,0.241272848627475,TRUE,TRUE,50,9.70000000000437,537.579999999994
"S0",91,800,0.06,1,1,"clayton",2,"mean1",-0.291896271730586,-0.2,0.0914288359632584,-0.471093497366993,-0.112699046094179,TRUE,TRUE,50,9.70000000000437,537.579999999994
"S0",91,800,0.06,1,1,"clayton",2,"scale",0.0597171861494523,0.06,0.00757490950971878,0.0448706363242535,0.074563735974651,TRUE,TRUE,50,9.70000000000437,537.579999999994
"S0",91,800,0.06,1,1,"clayton",2,"shape",0.994301096304982,1,0.0307997343212916,0.933934726301848,1.05466746630812,TRUE,TRUE,50,9.70000000000437,537.579999999994
